"","X4","X5","X6","X7","X8","X9","Page","Country","Platform","Date","Visit","dayOfTheWeek","month"
"4793","Dev_Patel_fr","wikipedia","org_desktop_all-agents","Dev_Patel_fr","wikipedia","org_desktop_all-agents","Dev_Patel_fr","fr","all-agents",2015-07-01,143,"Wed",7
"4794","Diana_Spencer_fr","wikipedia","org_desktop_all-agents","Diana_Spencer_fr","wikipedia","org_desktop_all-agents","Diana_Spencer_fr","fr","all-agents",2015-07-01,660,"Wed",7
"4795","Diane_Kruger_fr","wikipedia","org_desktop_all-agents","Diane_Kruger_fr","wikipedia","org_desktop_all-agents","Diane_Kruger_fr","fr","all-agents",2015-07-01,256,"Wed",7
"4796","Didier_Deschamps_fr","wikipedia","org_desktop_all-agents","Didier_Deschamps_fr","wikipedia","org_desktop_all-agents","Didier_Deschamps_fr","fr","all-agents",2015-07-01,166,"Wed",7
"4797","Die_Antwoord_fr","wikipedia","org_desktop_all-agents","Die_Antwoord_fr","wikipedia","org_desktop_all-agents","Die_Antwoord_fr","fr","all-agents",2015-07-01,945,"Wed",7
"4798","Diego_Luna_fr","wikipedia","org_desktop_all-agents","Diego_Luna_fr","wikipedia","org_desktop_all-agents","Diego_Luna_fr","fr","all-agents",2015-07-01,36,"Wed",7
"4799","Diego_Simeone_fr","wikipedia","org_desktop_all-agents","Diego_Simeone_fr","wikipedia","org_desktop_all-agents","Diego_Simeone_fr","fr","all-agents",2015-07-01,124,"Wed",7
"4800","Dijon_fr","wikipedia","org_desktop_all-agents","Dijon_fr","wikipedia","org_desktop_all-agents","Dijon_fr","fr","all-agents",2015-07-01,633,"Wed",7
"4801","Dimitar_Berbatov_fr","wikipedia","org_desktop_all-agents","Dimitar_Berbatov_fr","wikipedia","org_desktop_all-agents","Dimitar_Berbatov_fr","fr","all-agents",2015-07-01,3136,"Wed",7
"4802","Dirty_Dancing_fr","wikipedia","org_desktop_all-agents","Dirty_Dancing_fr","wikipedia","org_desktop_all-agents","Dirty_Dancing_fr","fr","all-agents",2015-07-01,144,"Wed",7
"4803","Discographie_de_David_Bowie_fr","wikipedia","org_desktop_all-agents","Discographie_de_David_Bowie_fr","wikipedia","org_desktop_all-agents","Discographie_de_David_Bowie_fr","fr","all-agents",2015-07-01,22,"Wed",7
"4804","Discographie_de_Prince_fr","wikipedia","org_desktop_all-agents","Discographie_de_Prince_fr","wikipedia","org_desktop_all-agents","Discographie_de_Prince_fr","fr","all-agents",2015-07-01,14,"Wed",7
"4805","Discours_de_Gettysburg_fr","wikipedia","org_desktop_all-agents","Discours_de_Gettysburg_fr","wikipedia","org_desktop_all-agents","Discours_de_Gettysburg_fr","fr","all-agents",2015-07-01,27,"Wed",7
"4806","Discussion:Cocotier_du_Chili_fr","wikipedia","org_desktop_all-agents","Discussion:Cocotier_du_Chili_fr","wikipedia","org_desktop_all-agents","Discussion:Cocotier_du_Chili_fr","fr","all-agents",2015-07-01,2,"Wed",7
"4807","Discussion:Recast_fr","wikipedia","org_desktop_all-agents","Discussion:Recast_fr","wikipedia","org_desktop_all-agents","Discussion:Recast_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4808","Discussion:Scintillation_fr","wikipedia","org_desktop_all-agents","Discussion:Scintillation_fr","wikipedia","org_desktop_all-agents","Discussion:Scintillation_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4809","Discussion_Projet:JavaScript/2006-2007_fr","wikipedia","org_desktop_all-agents","Discussion_Projet:JavaScript/2006-2007_fr","wikipedia","org_desktop_all-agents","Discussion_Projet:JavaScript/2006-2007_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4810","Discussion_Projet:JavaScript/2008-2009_fr","wikipedia","org_desktop_all-agents","Discussion_Projet:JavaScript/2008-2009_fr","wikipedia","org_desktop_all-agents","Discussion_Projet:JavaScript/2008-2009_fr","fr","all-agents",2015-07-01,9,"Wed",7
"4811","Discussion_utilisateur:Pascal_bazile_fr","wikipedia","org_desktop_all-agents","Discussion_utilisateur:Pascal_bazile_fr","wikipedia","org_desktop_all-agents","Discussion_utilisateur:Pascal_bazile_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4812","Disque_dur_fr","wikipedia","org_desktop_all-agents","Disque_dur_fr","wikipedia","org_desktop_all-agents","Disque_dur_fr","fr","all-agents",2015-07-01,251,"Wed",7
"4813","Divergente_fr","wikipedia","org_desktop_all-agents","Divergente_fr","wikipedia","org_desktop_all-agents","Divergente_fr","fr","all-agents",2015-07-01,448,"Wed",7
"4814","Django_Unchained_fr","wikipedia","org_desktop_all-agents","Django_Unchained_fr","wikipedia","org_desktop_all-agents","Django_Unchained_fr","fr","all-agents",2015-07-01,226,"Wed",7
"4815","Doctor_Strange_(film)_fr","wikipedia","org_desktop_all-agents","Doctor_Strange_(film)_fr","wikipedia","org_desktop_all-agents","Doctor_Strange_(film)_fr","fr","all-agents",2015-07-01,122,"Wed",7
"4816","Dominic_Thiem_fr","wikipedia","org_desktop_all-agents","Dominic_Thiem_fr","wikipedia","org_desktop_all-agents","Dominic_Thiem_fr","fr","all-agents",2015-07-01,139,"Wed",7
"4817","Dominique_Arnaud_fr","wikipedia","org_desktop_all-agents","Dominique_Arnaud_fr","wikipedia","org_desktop_all-agents","Dominique_Arnaud_fr","fr","all-agents",2015-07-01,6,"Wed",7
"4818","Dominique_Borne_fr","wikipedia","org_desktop_all-agents","Dominique_Borne_fr","wikipedia","org_desktop_all-agents","Dominique_Borne_fr","fr","all-agents",2015-07-01,2,"Wed",7
"4819","Dominique_Cerutti_fr","wikipedia","org_desktop_all-agents","Dominique_Cerutti_fr","wikipedia","org_desktop_all-agents","Dominique_Cerutti_fr","fr","all-agents",2015-07-01,20,"Wed",7
"4820","Dominique_Desseigne_fr","wikipedia","org_desktop_all-agents","Dominique_Desseigne_fr","wikipedia","org_desktop_all-agents","Dominique_Desseigne_fr","fr","all-agents",2015-07-01,100,"Wed",7
"4821","Dominique_Strauss-Kahn_fr","wikipedia","org_desktop_all-agents","Dominique_Strauss-Kahn_fr","wikipedia","org_desktop_all-agents","Dominique_Strauss-Kahn_fr","fr","all-agents",2015-07-01,480,"Wed",7
"4822","Don_Quichotte_fr","wikipedia","org_desktop_all-agents","Don_Quichotte_fr","wikipedia","org_desktop_all-agents","Don_Quichotte_fr","fr","all-agents",2015-07-01,271,"Wed",7
"4824","Doomsday_(comics)_fr","wikipedia","org_desktop_all-agents","Doomsday_(comics)_fr","wikipedia","org_desktop_all-agents","Doomsday_(comics)_fr","fr","all-agents",2015-07-01,59,"Wed",7
"4825","Dr_House_fr","wikipedia","org_desktop_all-agents","Dr_House_fr","wikipedia","org_desktop_all-agents","Dr_House_fr","fr","all-agents",2015-07-01,451,"Wed",7
"4826","Dragon_Ball_fr","wikipedia","org_desktop_all-agents","Dragon_Ball_fr","wikipedia","org_desktop_all-agents","Dragon_Ball_fr","fr","all-agents",2015-07-01,520,"Wed",7
"4827","Drapeau_de_l'Espagne_fr","wikipedia","org_desktop_all-agents","Drapeau_de_l'Espagne_fr","wikipedia","org_desktop_all-agents","Drapeau_de_l'Espagne_fr","fr","all-agents",2015-07-01,215,"Wed",7
"4828","Drapeau_de_l'Italie_fr","wikipedia","org_desktop_all-agents","Drapeau_de_l'Italie_fr","wikipedia","org_desktop_all-agents","Drapeau_de_l'Italie_fr","fr","all-agents",2015-07-01,137,"Wed",7
"4829","Drapeau_de_la_France_fr","wikipedia","org_desktop_all-agents","Drapeau_de_la_France_fr","wikipedia","org_desktop_all-agents","Drapeau_de_la_France_fr","fr","all-agents",2015-07-01,674,"Wed",7
"4830","Droit_de_vote_des_femmes_fr","wikipedia","org_desktop_all-agents","Droit_de_vote_des_femmes_fr","wikipedia","org_desktop_all-agents","Droit_de_vote_des_femmes_fr","fr","all-agents",2015-07-01,282,"Wed",7
"4831","Drop_Dead_Diva_fr","wikipedia","org_desktop_all-agents","Drop_Dead_Diva_fr","wikipedia","org_desktop_all-agents","Drop_Dead_Diva_fr","fr","all-agents",2015-07-01,162,"Wed",7
"4832","Eagles_of_Death_Metal_fr","wikipedia","org_desktop_all-agents","Eagles_of_Death_Metal_fr","wikipedia","org_desktop_all-agents","Eagles_of_Death_Metal_fr","fr","all-agents",2015-07-01,61,"Wed",7
"4833","Eau_fr","wikipedia","org_desktop_all-agents","Eau_fr","wikipedia","org_desktop_all-agents","Eau_fr","fr","all-agents",2015-07-01,411,"Wed",7
"4834","Eazy-E_fr","wikipedia","org_desktop_all-agents","Eazy-E_fr","wikipedia","org_desktop_all-agents","Eazy-E_fr","fr","all-agents",2015-07-01,156,"Wed",7
"4835","Ed_et_Lorraine_Warren_fr","wikipedia","org_desktop_all-agents","Ed_et_Lorraine_Warren_fr","wikipedia","org_desktop_all-agents","Ed_et_Lorraine_Warren_fr","fr","all-agents",2015-07-01,104,"Wed",7
"4836","Eddie_Fisher_fr","wikipedia","org_desktop_all-agents","Eddie_Fisher_fr","wikipedia","org_desktop_all-agents","Eddie_Fisher_fr","fr","all-agents",2015-07-01,9,"Wed",7
"4837","Eddie_Redmayne_fr","wikipedia","org_desktop_all-agents","Eddie_Redmayne_fr","wikipedia","org_desktop_all-agents","Eddie_Redmayne_fr","fr","all-agents",2015-07-01,220,"Wed",7
"4838","Eddy_Mitchell_fr","wikipedia","org_desktop_all-agents","Eddy_Mitchell_fr","wikipedia","org_desktop_all-agents","Eddy_Mitchell_fr","fr","all-agents",2015-07-01,200,"Wed",7
"4839","Edgard_Pisani_fr","wikipedia","org_desktop_all-agents","Edgard_Pisani_fr","wikipedia","org_desktop_all-agents","Edgard_Pisani_fr","fr","all-agents",2015-07-01,31,"Wed",7
"4840","Edge_of_Tomorrow_fr","wikipedia","org_desktop_all-agents","Edge_of_Tomorrow_fr","wikipedia","org_desktop_all-agents","Edge_of_Tomorrow_fr","fr","all-agents",2015-07-01,210,"Wed",7
"4841","Edinson_Cavani_fr","wikipedia","org_desktop_all-agents","Edinson_Cavani_fr","wikipedia","org_desktop_all-agents","Edinson_Cavani_fr","fr","all-agents",2015-07-01,215,"Wed",7
"4842","Edmonde_Charles-Roux_fr","wikipedia","org_desktop_all-agents","Edmonde_Charles-Roux_fr","wikipedia","org_desktop_all-agents","Edmonde_Charles-Roux_fr","fr","all-agents",2015-07-01,21,"Wed",7
"4843","El_Diablo_(comics)_fr","wikipedia","org_desktop_all-agents","El_Diablo_(comics)_fr","wikipedia","org_desktop_all-agents","El_Diablo_(comics)_fr","fr","all-agents",2015-07-01,14,"Wed",7
"4844","Elektra_(comics)_fr","wikipedia","org_desktop_all-agents","Elektra_(comics)_fr","wikipedia","org_desktop_all-agents","Elektra_(comics)_fr","fr","all-agents",2015-07-01,80,"Wed",7
"4845","Elena_Ferrante_fr","wikipedia","org_desktop_all-agents","Elena_Ferrante_fr","wikipedia","org_desktop_all-agents","Elena_Ferrante_fr","fr","all-agents",2015-07-01,15,"Wed",7
"4846","Elie_Wiesel_fr","wikipedia","org_desktop_all-agents","Elie_Wiesel_fr","wikipedia","org_desktop_all-agents","Elie_Wiesel_fr","fr","all-agents",2015-07-01,71,"Wed",7
"4847","Elimination_Chamber_(2017)_fr","wikipedia","org_desktop_all-agents","Elimination_Chamber_(2017)_fr","wikipedia","org_desktop_all-agents","Elimination_Chamber_(2017)_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4848","Elizabeth_Taylor_fr","wikipedia","org_desktop_all-agents","Elizabeth_Taylor_fr","wikipedia","org_desktop_all-agents","Elizabeth_Taylor_fr","fr","all-agents",2015-07-01,259,"Wed",7
"4849","Elle_(film,_2016)_fr","wikipedia","org_desktop_all-agents","Elle_(film,_2016)_fr","wikipedia","org_desktop_all-agents","Elle_(film,_2016)_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4850","Ellen_MacArthur_fr","wikipedia","org_desktop_all-agents","Ellen_MacArthur_fr","wikipedia","org_desktop_all-agents","Ellen_MacArthur_fr","fr","all-agents",2015-07-01,48,"Wed",7
"4851","Elon_Musk_fr","wikipedia","org_desktop_all-agents","Elon_Musk_fr","wikipedia","org_desktop_all-agents","Elon_Musk_fr","fr","all-agents",2015-07-01,306,"Wed",7
"4852","Elsa_Lunghini_fr","wikipedia","org_desktop_all-agents","Elsa_Lunghini_fr","wikipedia","org_desktop_all-agents","Elsa_Lunghini_fr","fr","all-agents",2015-07-01,272,"Wed",7
"4853","Elsa_Zylberstein_fr","wikipedia","org_desktop_all-agents","Elsa_Zylberstein_fr","wikipedia","org_desktop_all-agents","Elsa_Zylberstein_fr","fr","all-agents",2015-07-01,189,"Wed",7
"4854","Elysium_(film)_fr","wikipedia","org_desktop_all-agents","Elysium_(film)_fr","wikipedia","org_desktop_all-agents","Elysium_(film)_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4855","Emily_Blunt_fr","wikipedia","org_desktop_all-agents","Emily_Blunt_fr","wikipedia","org_desktop_all-agents","Emily_Blunt_fr","fr","all-agents",2015-07-01,285,"Wed",7
"4856","Eminem_fr","wikipedia","org_desktop_all-agents","Eminem_fr","wikipedia","org_desktop_all-agents","Eminem_fr","fr","all-agents",2015-07-01,963,"Wed",7
"4857","Emma_Stone_fr","wikipedia","org_desktop_all-agents","Emma_Stone_fr","wikipedia","org_desktop_all-agents","Emma_Stone_fr","fr","all-agents",2015-07-01,541,"Wed",7
"4858","Emma_Watson_fr","wikipedia","org_desktop_all-agents","Emma_Watson_fr","wikipedia","org_desktop_all-agents","Emma_Watson_fr","fr","all-agents",2015-07-01,795,"Wed",7
"4859","Emmanuel_Besnier_fr","wikipedia","org_desktop_all-agents","Emmanuel_Besnier_fr","wikipedia","org_desktop_all-agents","Emmanuel_Besnier_fr","fr","all-agents",2015-07-01,11,"Wed",7
"4860","Emmanuel_Chain_fr","wikipedia","org_desktop_all-agents","Emmanuel_Chain_fr","wikipedia","org_desktop_all-agents","Emmanuel_Chain_fr","fr","all-agents",2015-07-01,39,"Wed",7
"4861","Emmanuel_Faber_fr","wikipedia","org_desktop_all-agents","Emmanuel_Faber_fr","wikipedia","org_desktop_all-agents","Emmanuel_Faber_fr","fr","all-agents",2015-07-01,42,"Wed",7
"4862","Emmanuel_Kant_fr","wikipedia","org_desktop_all-agents","Emmanuel_Kant_fr","wikipedia","org_desktop_all-agents","Emmanuel_Kant_fr","fr","all-agents",2015-07-01,276,"Wed",7
"4863","Emmanuel_Macron_fr","wikipedia","org_desktop_all-agents","Emmanuel_Macron_fr","wikipedia","org_desktop_all-agents","Emmanuel_Macron_fr","fr","all-agents",2015-07-01,892,"Wed",7
"4864","Emmanuel_Maubert_fr","wikipedia","org_desktop_all-agents","Emmanuel_Maubert_fr","wikipedia","org_desktop_all-agents","Emmanuel_Maubert_fr","fr","all-agents",2015-07-01,27,"Wed",7
"4865","Emmanuelle_Cosse_fr","wikipedia","org_desktop_all-agents","Emmanuelle_Cosse_fr","wikipedia","org_desktop_all-agents","Emmanuelle_Cosse_fr","fr","all-agents",2015-07-01,105,"Wed",7
"4866","Emmanuelle_Riva_fr","wikipedia","org_desktop_all-agents","Emmanuelle_Riva_fr","wikipedia","org_desktop_all-agents","Emmanuelle_Riva_fr","fr","all-agents",2015-07-01,46,"Wed",7
"4867","Empathie_fr","wikipedia","org_desktop_all-agents","Empathie_fr","wikipedia","org_desktop_all-agents","Empathie_fr","fr","all-agents",2015-07-01,579,"Wed",7
"4868","Empire_byzantin_fr","wikipedia","org_desktop_all-agents","Empire_byzantin_fr","wikipedia","org_desktop_all-agents","Empire_byzantin_fr","fr","all-agents",2015-07-01,422,"Wed",7
"4869","Empire_carolingien_fr","wikipedia","org_desktop_all-agents","Empire_carolingien_fr","wikipedia","org_desktop_all-agents","Empire_carolingien_fr","fr","all-agents",2015-07-01,134,"Wed",7
"4870","En_marche_!_fr","wikipedia","org_desktop_all-agents","En_marche_!_fr","wikipedia","org_desktop_all-agents","En_marche_!_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4871","Enchanteresse_(DC_Comics)_fr","wikipedia","org_desktop_all-agents","Enchanteresse_(DC_Comics)_fr","wikipedia","org_desktop_all-agents","Enchanteresse_(DC_Comics)_fr","fr","all-agents",2015-07-01,48,"Wed",7
"4872","Engie_Ineo_fr","wikipedia","org_desktop_all-agents","Engie_Ineo_fr","wikipedia","org_desktop_all-agents","Engie_Ineo_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4873","Enrique_Iglesias_fr","wikipedia","org_desktop_all-agents","Enrique_Iglesias_fr","wikipedia","org_desktop_all-agents","Enrique_Iglesias_fr","fr","all-agents",2015-07-01,290,"Wed",7
"4874","Entreprise_fr","wikipedia","org_desktop_all-agents","Entreprise_fr","wikipedia","org_desktop_all-agents","Entreprise_fr","fr","all-agents",2015-07-01,467,"Wed",7
"4875","Environnement_fr","wikipedia","org_desktop_all-agents","Environnement_fr","wikipedia","org_desktop_all-agents","Environnement_fr","fr","all-agents",2015-07-01,271,"Wed",7
"4876","Erika_Moulet_fr","wikipedia","org_desktop_all-agents","Erika_Moulet_fr","wikipedia","org_desktop_all-agents","Erika_Moulet_fr","fr","all-agents",2015-07-01,76,"Wed",7
"4877","Escrime_fr","wikipedia","org_desktop_all-agents","Escrime_fr","wikipedia","org_desktop_all-agents","Escrime_fr","fr","all-agents",2015-07-01,115,"Wed",7
"4878","Espagne_fr","wikipedia","org_desktop_all-agents","Espagne_fr","wikipedia","org_desktop_all-agents","Espagne_fr","fr","all-agents",2015-07-01,1042,"Wed",7
"4879","Esprit_Holdings_fr","wikipedia","org_desktop_all-agents","Esprit_Holdings_fr","wikipedia","org_desktop_all-agents","Esprit_Holdings_fr","fr","all-agents",2015-07-01,18,"Wed",7
"4880","Ettore_Scola_fr","wikipedia","org_desktop_all-agents","Ettore_Scola_fr","wikipedia","org_desktop_all-agents","Ettore_Scola_fr","fr","all-agents",2015-07-01,30,"Wed",7
"4881","Euro_fr","wikipedia","org_desktop_all-agents","Euro_fr","wikipedia","org_desktop_all-agents","Euro_fr","fr","all-agents",2015-07-01,846,"Wed",7
"4882","Euro_2016_fr","wikipedia","org_desktop_all-agents","Euro_2016_fr","wikipedia","org_desktop_all-agents","Euro_2016_fr","fr","all-agents",2015-07-01,59,"Wed",7
"4883","Europe_fr","wikipedia","org_desktop_all-agents","Europe_fr","wikipedia","org_desktop_all-agents","Europe_fr","fr","all-agents",2015-07-01,1014,"Wed",7
"4884","Evan_Rachel_Wood_fr","wikipedia","org_desktop_all-agents","Evan_Rachel_Wood_fr","wikipedia","org_desktop_all-agents","Evan_Rachel_Wood_fr","fr","all-agents",2015-07-01,211,"Wed",7
"4885","Expressionnisme_fr","wikipedia","org_desktop_all-agents","Expressionnisme_fr","wikipedia","org_desktop_all-agents","Expressionnisme_fr","fr","all-agents",2015-07-01,155,"Wed",7
"4886","FC_Barcelone_(football)_fr","wikipedia","org_desktop_all-agents","FC_Barcelone_(football)_fr","wikipedia","org_desktop_all-agents","FC_Barcelone_(football)_fr","fr","all-agents",2015-07-01,854,"Wed",7
"4887","FIFA_17_fr","wikipedia","org_desktop_all-agents","FIFA_17_fr","wikipedia","org_desktop_all-agents","FIFA_17_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4888","Facebook_fr","wikipedia","org_desktop_all-agents","Facebook_fr","wikipedia","org_desktop_all-agents","Facebook_fr","fr","all-agents",2015-07-01,2770,"Wed",7
"4889","Fairuz_fr","wikipedia","org_desktop_all-agents","Fairuz_fr","wikipedia","org_desktop_all-agents","Fairuz_fr","fr","all-agents",2015-07-01,61,"Wed",7
"4890","Fairy_Tail_fr","wikipedia","org_desktop_all-agents","Fairy_Tail_fr","wikipedia","org_desktop_all-agents","Fairy_Tail_fr","fr","all-agents",2015-07-01,657,"Wed",7
"4891","Fanny_Ardant_fr","wikipedia","org_desktop_all-agents","Fanny_Ardant_fr","wikipedia","org_desktop_all-agents","Fanny_Ardant_fr","fr","all-agents",2015-07-01,143,"Wed",7
"4892","Fast_and_Furious_7_fr","wikipedia","org_desktop_all-agents","Fast_and_Furious_7_fr","wikipedia","org_desktop_all-agents","Fast_and_Furious_7_fr","fr","all-agents",2015-07-01,720,"Wed",7
"4893","Fastlane_(2016)_fr","wikipedia","org_desktop_all-agents","Fastlane_(2016)_fr","wikipedia","org_desktop_all-agents","Fastlane_(2016)_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4894","Faten_Hamama_fr","wikipedia","org_desktop_all-agents","Faten_Hamama_fr","wikipedia","org_desktop_all-agents","Faten_Hamama_fr","fr","all-agents",2015-07-01,35,"Wed",7
"4895","Fauve_Hautot_fr","wikipedia","org_desktop_all-agents","Fauve_Hautot_fr","wikipedia","org_desktop_all-agents","Fauve_Hautot_fr","fr","all-agents",2015-07-01,379,"Wed",7
"4896","Fences_fr","wikipedia","org_desktop_all-agents","Fences_fr","wikipedia","org_desktop_all-agents","Fences_fr","fr","all-agents",2015-07-01,0,"Wed",7
"4897","Fer_fr","wikipedia","org_desktop_all-agents","Fer_fr","wikipedia","org_desktop_all-agents","Fer_fr","fr","all-agents",2015-07-01,247,"Wed",7
"4898","Fernand_de_Magellan_fr","wikipedia","org_desktop_all-agents","Fernand_de_Magellan_fr","wikipedia","org_desktop_all-agents","Fernand_de_Magellan_fr","fr","all-agents",2015-07-01,185,"Wed",7
